subject	body	cluster_id
New Stock Symbol	Enron announced today that its common stock will now be traded as an Over-the-Counter (OTC) equity security under the symbol "ENRNQ." This follows a decision by the New York Stock Exchange (NYSE) to file an application to delist Enron's common stock, which means that Enron's common stock and related securities are suspended from trading on the NYSE. Enron is considering whether to appeal the NYSE's decision. The NYSE has standard criteria for listing stocks, which can be found on their website at www.nyse.com. Enron recently fell below the following listing criteria: average closing price of a security less than $1.00 over a consecutive 30 trading-day period. Quotation service for Enron's stock will now be provided by the National Quotation Bureau, LLC "Pink Sheets."	1
Flexible Spending Accounts	Many of you have inquired about January reimbursements to 2002 flexible spending accounts. Aon Consulting, Enron's flexible spending account administrator, has experienced some processing delays. Aon has encountered difficulty in retrieving spending account deduction information, and some deductions are not appearing in Aon's records. Enron Benefits is working with our IT group to help Aon resolve this issue. Also, unprecedented activity at the end of 2001 flooded Aon with year-end claims. Aon has assured us that 2001 reimbursements are now up-to-date, and that they began processing 2002 reimbursements on Monday, February 4. Questions regarding flexible spending accounts can be directed to georgia.fogo@enron.com.	0
Electronic Pay Check	We are currently experiencing a problem with our ability to display pay checks. We are addressing the issue at this time and will provide you with updates as we have additional information. Contact: Contact: Contact Information: ISC Customer Care 713-345-4727	0
Program Changes	As you know, this is an unprecedented time in Enron's history. We must adapt our employee programs to fit the immediate needs of our company during this time of transition. It is especially difficult to announce the immediate suspension of the following programs. ? ClickAtHome - Enron has suspended the ClickAtHome program. The program will no longer accept new participants, PC orders, or Internet service orders. Orders submitted and confirmed prior to November 20, 2001 will be honored. Enron will also discontinue subsidized Internet service. Effective January 1, 2002, employees who are currently subscribers to subsidized Internet service will be switched to the regular commercial rate of their service provider and be responsible for the entire cost of the service. ? Matching Gifts and Volunteer Incentive Program (VIP) - Enron's Matching Gift program and VIP grants have been suspended indefinitely. As we consider the immediate needs of all employees during this trying time, it is appropriate that we discontinue the dollar for dollar match for charitable contributions as well as cash donations recognizing employees' volunteer hours with non-profit organizations. Matching Gift or VIP submissions received prior to November 20 will be honored. We regret that we have had to make these changes. We must continue to look for ways to reduce operating expenses through this transition period.	1
Retention of Documents	This is to remind all employees that, as earlier instructed, in view of the pending and threatened legal proceedings involving the company, no company records, either in electronic or paper form, should be destroyed. In the event of an office closing, please contact Bob Williams at (713) 345-2402 to arrange for storage of any records. Please call Bob with any questions.	0
Q&A for Current Employees	We have received the Q&A for current Enron employees. The Q&A is posted on the Intranet at http://home.enron.com/updates/qa.html The posted information may not address all of your questions as quickly as you deserve, but a team is working to provide accurate responses to your most important questions about employee benefits, expense payments and so on. Be sure to continue checking this web site for updated information. If the posted info does not address your concerns, you may send your questions to questions@enron.com Again, thanks for your patience!	1
Addt'l Enron Q&A Info	You have many questions about how the bankruptcy will affect you. The HR team is endeavoring to answer these questions. Due to simple logistics, answering each question individually is very difficult. We are working to solve this issue by compiling answers to the important questions concerning employee benefits, expense payments and so on. Answers to the most frequently-asked-questions will be posted on the corporate website at www.enron.com. Click on Information for Enron Alumni Affected by Chapter 11 Filing </corp/alumni/> . These Q&A Facts are regularly updated when accurate and factual information is received. In addition, we will have updates on 1-800-97-ENRON. (Option 9) If you have questions that have not been answered, please submit them to the following email address: questions@enron.com A team of people will be answering these questions and posting answers as soon as possible. An updated FAQ's was posted yesterday on www.home.enron.com Attached below in a word document are the new FAQ's. Please continue to view the corporate website for updates and new information. Thank you for your patience.	1
UPDATE - Reporting to Work Next Week	Many of you have asked whether you should come into the office next week, especially if there is no guarantee of being paid for time worked after today. We want to encourage you to come to work. We continue to consider every option available to us as a company; and unfortunately, restructuring through bankruptcy is one of those options. Your continued efforts during these trying times are critical to the company as we go through this decision making process. I still cannot say with certainty if or when we will file for bankruptcy. But you should be aware that, in general, the bankruptcy code provides protection for employee salaries and wages earned within 90 days of a petition filing to the extent of $4,650 per employee. I want you to know that if we file a bankruptcy petition, we intend to seek approval by the bankruptcy court to exercise that protection immediately and pay you for your time worked prior to any petition filing according to our regular payroll practices. Additionally, Enron would be obligated and will pay salaries and wages earned after a bankruptcy filing. For Enron, where our value is directly tied to our employees, making sure that we meet these obligations will be a high priority. We are continuing to evaluate the ongoing resource needs of the company for each potential option we might pursue. Of course, until we finalize those business decisions, we cannot make that determination. I know that this prolonged process is agonizing for you. I can only continue to assure you that we will notify you of your employment status as soon as we are able to do so. While terminated employees will tap into their own network of contacts as they look for new employment, we hope to do what we can to assist them. We will tap into the contacts we have as a company to aid terminated employees in their job search. We have already been in touch with several employers and many are interested in Enron alumni. We will share more information on these efforts soon. I appreciate your continued patience and cooperation. Ken	0
Direct Deposit Advice	For those who receive your paychecks thru direct deposit, you are able to retrieve your deposit advice through ehronline.enron.com. The SAP systems are down, however, so we are unable to print out the paycheck advices. I will send out another email as soon as the systems are back on line. Please check your bank to insure that your pay check was deposited. If you have any questions, please give me a call.	1
?ANSI_X3.4-1968?Q?Use_of_Corporate_American_Expre?= ANSI_X3.4-1968?Q?ss_Cards_=3F_IMPORTANT_Information?=	In light of recent events, effective IMMEDIATELY, all usage of the Corporate American Express card is restricted to transactions (approved by your management) for business travel at airline, hotel, car rental and restaurant establishments. Transactions attempted at other establishments will be denied at the point of sale. Effective Friday, December 7th, ALL charge privileges on ALL Corporate American Express Corporate Cards will be suspended indefinitely. There will be NO charge activity allowed on any Card after close of business on Friday, December 7, 2001. Enron and each cardholder maintain joint liability on all authorized business related charges on the Corporate American Express card. Each individual cardholder maintains sole liability for non-business related charges. It is highly recommended that all outstanding and approved business expenses incurred on the American Express Corporate Card be submitted through XMS for reimbursement as soon as incurred. We are continuously working on solutions to facilitate business travel processes. If you have an immediate need or solution, please let us know. For assistance, please contact:	1
Important Announcement Regarding Document Preservation.	On Wednesday, October 31, I sent an email to all Enron employees worldwide in order to ensure that Enron employees retained documents that might be relevant to ongoing litigation. New lawsuits have been filed that enlarge the scope of the information that Enron will need to retain. The following list includes both the topics in the earlier email and the topics related to the new lawsuits. Effective immediately, please do the following: 1. If you have any voice mails that relate in any way to the LJM Deal or Chewco Investments L.P. including any accounting issues related to these transactions, please forward the voice mails to x3-6800. 2. If you have any voice mails that relate in any way to the proposed Dynegy merger or the Enron Corp. Savings Plan, including any accounting issues related to these transactions, please forward the voice mails to x3-6802. 3. If you have any voice mails that relate in any way to Enron's public statements regarding EBS, Azurix, New Power Co., or any voice mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the voice mails to x3-6801. 4. If you have any voice mails that relate in any way to Enron's public statements regarding the proposed merger with Dynegy or the Enron Corp. Savings Plan or any voice mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the voice mails to x3-6802. 5. If you have any e-mails that relate in any way to the LJM Deal, Chewco Investments L.P., including any accounting issues related to these transactions, please forward the e-mails to LJM.litigation@enron.com. 6. If you have any e-mails that relate in any way to the proposed Dynegy merger, including any accounting issues related to these transactions, please forward the e-mails to dynegy.merger@enron.com. 7. If you have any e-mails that relate in any way to the Enron Corp. Savings Plan, including any accounting issues related to these transactions, please forward the e-mails to enron.savingsplan@enron.com. 8. If you have any e-mails that relate in any way to Enron's public statements regarding EBS, Azurix, New Power Co. or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to classaction.litigation@enron.com. 9. If you have any e-mails that relate in any way to Enron's public statements regarding the proposed Dynegy merger or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to dynegy.merger@enron.com. 10. If you have any e-mails that relate in any way to Enron's public statements regarding the Enron Corp. Savings Plan or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to enron.savingsplan@enron.com. "LJM Deal" includes LJM Cayman L.P., LJM Co-Investment L.P., TNPC1, Margaux1, Cortez (TNPC), Osprey1, Avici, Catalytica, Fishtail (Pulp & Paper), Backbone, ENA CLO (Merlin), Nowa Sarzyna (Poland), Bob West, MEGS, Yosemite, EECC Turbines (Blue Dog), Raptor 1, Raptor 1a, Raptor 2, Raptor 2a, Raptor 3, Raptor 4, Rawhide, LJM2/WW Loan Agrmt, Osprey 2 LLC1, Rythms, Osprey, Cuiaba, and LJM Cayco Investments. Also, please forward all future e-mails and voice mails that relate to the above-referenced subjects to the appropriate e-mail address or voice mail box. These procedures will ensure that our electronic documents and voice mails are properly preserved. Shortly, our lawyers will be collecting our traditional files, i.e., written documents, for possible production in litigation. Until further notice, please retain all of your hard-copy files now in your possession or that come into your possession that in any way relate to: 1. The LJM Deal 2. Azurix 3. New Power Co. 4. EBS 5. Chewco Investments L.P. 6. Accounting for any Enron investments 7. Any Enron public statement made to the investment public 8. Any Enron public filing with the SEC or other regulatory bodies 9. The proposed merger with Dynegy 10. The Enron Corp. Savings Plan. It is not necessary to send documents related to your personal participation in the Plan such as Plan communications to you regarding the status of your account. Please err on the side of retention of documents. If you have any questions, please call Andrew Edison at x5-7105.	0
Super Saturdays CANCELLED	Due to the current state of affairs we are canceling all of the Associate / Analyst recruiting. Thank you for being such great team players! We really appreciate your effort. Please let me know if you have any questions. Thank you!	0
Daily Update	Today was a very difficult day for us as market uncertainty continued. Recent news reports, including The Wall Street Journal article today, have speculated about possible mergers, takeovers and equity investors as options that Enron is considering. The reason you have not seen us responding to these reports is that it is our corporate policy not to comment on market speculation. However, I will tell you that we are evaluating all options to protect the financial stability of this company. I will keep you updated on developments as they occur.	1
M: Drive	All, The server that supports the M: drive is down. I will let you know the minute it's back up. If you have any questions, feel free to ask.	1
Important Announcement Regarding Document Preservation	I want to thank you for your cooperation in responding to my previous notice regarding the suspension of our document retention policy. Through the excellent work of our IT group, we have now secured our electronic media as needed for litigation purposes. Accordingly, except as noted below, we will now return to our normal electronic document retention policy. In order that we may capture all possible electronic information related to the litigation, please do the following: 1. If you have any voice mails that relate in any way to the LJM Deal or Chewco Investments L.P., including any accounting issues related to these transactions, please forward the voice mails to x3-6800. 2. If you have any voice mails that relate in any way to Enron's public statements regarding EBS, Azurix, New Power Co., or any voice mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the voice mails to x3-6801. 3. If you have any e-mails that relate in any way to the LJM Deal or Chewco Investments L.P., including any accounting issues related to these transactions, please forward the e-mails to LJM.Litigation@enron.com. 4. If you have any e-mails that relate in any way to Enron's public statements regarding EBS, Azurix, New Power Co., or any e-mail regarding financial transactions involving these matters, including accounting issues related to these matters, please forward the e-mails to ClassAction.Litigation@enron.com. "LJM Deal" includes LJM Cayman L.P., LJM Co-Investment L.P., TNPC1, Margaux1, Cortez (TNPC), Osprey1, Avici, Catalytica, Fishtail (Pulp & Paper), Backbone, ENA CLO (Merlin), Nowa Sarzyna (Poland), Bob West, MEGS, Yosemite, EECC Turbines (Blue Dog), Raptor 1, Raptor 1a, Raptor 2, Raptor 2a, Raptor 3, Raptor 4, Rawhide, LJM2/WW Loan Agrmt, Osprey 2 LLC1, Rythms, Osprey, Cuiaba, and LJM Cayco Investments. Also, please forward all future e-mails and voice mails that relate to the above-referenced subjects to the appropriate e-mail address or voice mail box. These procedures will ensure that our electronic documents and voice mails are properly preserved. Over the next month, our lawyers will be collecting our traditional files, i.e., written documents, for possible production in litigation. In the meantime, please retain all of your hard-copy files that in any way relate to: 1. The LJM Deal 2. Azurix 3. New Power Co. 4. EBS 5. Chewco Investments L.P. 6. Accounting for any Enron investments 7. Any Enron public statement made to the investment public 8. Any Enron public filing with the SEC or other regulatory bodies Please err on the side of retention of documents. If you have any questions, please call Andrew Edison at x5-7105.	0
International calling work around	PGE is currently working on a problem with the inability to call international numbers. If you need to make an international call you can use 10 10 555 then the number. For example: 10 10 555 011 44 207 375 8762 If you have any questions give Chip a call at x8916.	1
DRAFT: INFORMATION, Please Read: UBSWE Migration postponed	Due to a variety of circumstances we did not migrate employees to the UBSWE environment tonight (Monday, February 4, 2002). We will communicate further details of the migration plan on Tuesday, February 5, 2002. Thank you for your cooperation in advance, please contact the Resolution Center at x 3-1411 should you have any questions. UBSW Energy Global Infrastructure	2
Management Changes	With Ken Lay's resignation, you undoubtedly have questions about Enron's management structure and what lies ahead for the company. The purpose of this communication is to begin to answer those questions and lay out the direction we plan to follow as we regroup and rebuild. First, the Creditors Committee has proposed that the Board of Directors retain an interim CEO to focus on the restructuring process. This is a positive sign that the Committee believes Enron will provide greater value as a viable ongoing business. The Enron Board of Directors has approved Stephen Cooper as interim CEO and chief restructuring officer. Steve is the managing partner of Zolfo Cooper, a corporate recovery and crisis management firm with more than 30 years experience leading companies through operational and financial reorganizations. Steve and his firm will work with members of Enron's current management to develop and implement a comprehensive plan to restructure the company and emerge from bankruptcy. As you know, Enron has entered into an agreement with UBS Warburg for the sale of NetCo, Enron's wholesale gas and power trading organization. In preparation for the transition of NetCo to UBS, Greg Whalley has resigned as president and COO of Enron to assume a position with UBS Warburg. We want to thank Greg and the NetCo employees joining UBS for their contributions to Enron and wish them great success going forward. In addition to engaging Steve, Enron has formed an Office of the Chief Executive. I will join Steve in that office as president and chief operating officer, and Ray Bowen will join us as executive vice president and chief financial officer. We will provide additional information regarding the roles and responsibilities of Enron's entire management team once those become more fully defined. Thank you for continuing to support Enron by performing your job everyday. The ongoing uncertainty about our future, coupled with the constant media scrutiny, makes this situation difficult for all of us. While no one can control the media, we can and will define our leadership and devise our strategy for moving ahead. And in doing so, we will build a more certain future for our company and our employees. Link to the press release: http://www.enron.com/corp/pressroom/releases/2002/ene/012902Release.html	0
DRAFT: INFORMATION, Please Read: UBSWE Migration postponed	Due to a variety of circumstances we did not migrate employees to the UBSWE environment tonight (Monday, February 4, 2002). We will communicate further details of the migration plan on Tuesday, February 5, 2002. Thank you for your cooperation in advance, please contact the Resolution Center at x 3-1411 should you have any questions.	2
Management Changes	With Ken Lay's resignation, you undoubtedly have questions about Enron's management structure and what lies ahead for the company. The purpose of this communication is to begin to answer those questions and lay out the direction we plan to follow as we regroup and rebuild. First, the Creditors Committee has proposed that the Board of Directors retain an interim CEO to focus on the restructuring process. This is a positive sign that the Committee believes Enron will provide greater value as a viable ongoing business. The Enron Board of Directors has approved Stephen Cooper as interim CEO and chief restructuring officer. Steve is the managing partner of Zolfo Cooper, a corporate recovery and crisis management firm with more than 30 years experience leading companies through operational and financial reorganizations. Steve and his firm will work with members of Enron's current management to develop and implement a comprehensive plan to restructure the company and emerge from bankruptcy. As you know, Enron has entered into an agreement with UBS Warburg for the sale of NetCo, Enron's wholesale gas and power trading organization. In preparation for the transition of NetCo to UBS, Greg Whalley has resigned as president and COO of Enron to assume a position with UBS Warburg. We want to thank Greg and the NetCo employees joining UBS for their contributions to Enron and wish them great success going forward. In addition to engaging Steve, Enron has formed an Office of the Chief Executive. I will join Steve in that office as president and chief operating officer, and Ray Bowen will join us as executive vice president and chief financial officer. We will provide additional information regarding the roles and responsibilities of Enron's entire management team once those become more fully defined. Thank you for continuing to support Enron by performing your job everyday. The ongoing uncertainty about our future, coupled with the constant media scrutiny, makes this situation difficult for all of us. While no one can control the media, we can and will define our leadership and devise our strategy for moving ahead. And in doing so, we will build a more certain future for our company and our employees. Link to the press release: http://www.enron.com/corp/pressroom/releases/2002/ene/012902Release.html	0
IMPORTANT MESSAGE TO ALL EMPLOYEES PARTICIPATING IN THE ENRON CORP SAVINGS & ESOP PLANS	PLEASE READ THIS IMPORTANT INFORMATION CONCERNING THE ENRON STOCK FUND IN THE ENRON CORP. SAVINGS AND ESOP PLANS On Friday, January 11, trading of Enron stock was suspended on the New York Stock Exchange (NYSE). All Savings and ESOP Plan transactions, including 401(k) payroll contributions, involving this fund were placed in a pending status until trading resumed. As announced by Enron's Office of the Chair on Wednesday, January 16, Enron stock would now be traded Over The Counter (OTC). Upon receiving this information, work began immediately to develop a process that allows for OTC trades in the plans. On Thursday, January 17, Enron initiated a process to facilitate OTC trades of Enron stock inside the 401(k) and ESOP and all pending transactions were processed using Thursday's closing price. Now that trading has resumed, we urge you to review your investment elections to ensure that they are consistent with your investment goals. As things change, we will continue to update you.	0
Employee Meeting Postponed	We know you have questions about recent events impacting Enron and our plans for the future. Ongoing investigations and pending litigation have made it difficult, if not impossible, to share information in a timely manner. While we can't address certain issues, we can tell you about our initial plans to move Enron forward and emerge from bankruptcy, and we are eager to do that. We had planned to hold an all-employee meeting tomorrow, January 23, at the Hyatt Regency. However, we don't want to subject you to the media frenzy that would certainly surround such a meeting, so we've decided to postpone it. We are currently making arrangements to hold a series of employee meetings within the building to protect your privacy. We will provide the date and times to you as soon as the logistics for those meetings are finalized. Prior to the employee meetings, we will provide an overview of Enron's new organizational structure. You can expect that memo shortly.	0
Retention of Documents	This is to remind all employees that, as earlier instructed, in view of the pending and threatened legal proceedings involving the company, no company records, either in electronic or paper form, should be destroyed. In the event of an office closing, please contact Bob Williams at (713) 345-2402 to arrange for storage of any records. Please call Bob with any questions.	0
Bankruptcy Management Committee	In an effort to better organize the activities and minimize the expenses related to the Chapter 11 filing, we have formed the Bankruptcy Management Committee. There are many outside firms representing multiple parties that will be requesting, among other things, certain tasks to be performed, filings with the bankruptcy court, financial analysis and general business information. To ensure these activities are coordinated, the Bankruptcy Management Committee will now be responsible for overseeing this process. The following is a list of some of the parties that may contact you directly. If anyone from these firms, or other firms, contacts you related to the bankruptcy, please notify a member of the committee to ensure the efforts are coordinated. All outside firms will be requested to notify a member of the committee prior to contacting other Enron personnel or outside parties, including the court and Creditors' Committee. Firm Relationship Bankruptcy court (i.e. motions, etc.) Creditors' Committee U.S. Trustee Ernst & Young Accountants for the Creditor's Committee Houlihan, Lokey, Howard & Zukin Financial advisors for the Creditors' Committee Blackstone Financial advisors for Enron Batchelder and Partners Financial advisors for Enron Weil, Gotshal and Manges Bankruptcy attorneys for Enron Milbank Tweed Attorneys for the Creditors' Committee Andrews and Kurth Attorneys for Enron Corp The following are the members of the Bankruptcy Management Committee: Ray Bowen - Chairman Bob Butts Jim Fallon Dave Glassford Dave Gorte Mark Muller Julia Murray Lou Stoler Initially, this committee will meet on a daily basis to organize all the bankruptcy related activities as well as to prioritize requests going to the Creditors' Committee and the court. It is extremely important that the company provides accurate and timely information to the court, the Creditors' Committee and their advisors. Accordingly, we request the assistance of all employees and outside firms in coordinating the bankruptcy efforts with this newly formed committee.	0
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
ACTION REQUESTED- Virus Scan Update	Everyone, Once again, there are a number of new viruses that have been released on the internet that are causing us to do frequent updates to our virus protection software. We have an automated process to update our workstations with the latest virus protection updates. However, there may be some machines that didn't get the update. In order to prevent these viruses from infecting your machine, please assist by doing one of the following tasks. 1. Logout of the network and log back in or 2. Click on START>PROGRAMS>ACCESSORIES>Norton AntiVirus Corporate Edition and then click the Live Update button. This will pop up a screen where you will have to click the "Next" button and then a "Finish" button. (If you are an EES user, you will only be able to use option #1 as you use a different virus protection product.) The proper version of the update pattern you need is: (9/24/2001, version 30924p) If you have questions or concerns, please direct them to your Resolution Center.	1
TE Pipeline Conditions	TEXAS EASTERN TRANSMISSION (TE) is considering restrictions of Interruptible and Secondary services to be effective January 3, 2002 for Market Zone 3. Weather forecasts indicate colder conditions are scheduled to arrive in the market area Thursday and continue at least through the weekend. In anticipation TE will post these restrictions, if any, Wednesday morning, January 2, 2002. All OBA parties should match physical volumes with scheduled volumes. Please contact your Operations Account Manager if you have any questions.	1
TE Imbalances	In anticipation of colder weather scheduled to arrive in TEXAS EASTERN TRANSMISSION's (TE) market area, all TABS-1 parties must be balanced. TE is prepared to force balance TABS-1 pools, if necessary, in order to maintain system balance and in order to meet scheduled firm services. All supply side parties should verify that physical receipts equal deliveries. Market side volumes should be commensurate with scheduled receipt volumes. Please contact your Operations Account Manager if you have any questions.	1
AGT Pipe Line Conditions	Weather forecasts for the ALGONQUIN GAS TRANSMISSION (AGT) system suggest colder conditions beginning Thursday, January 3, 2002. Throughputs are currently approaching capacity at critical points on the AGT system therefore restrictions of lower priority transportation may need to be instituted with the onset of anticipated higher demand. Customers are reminded of the importance of scheduled such that deliveries are commensurate with receipts.	0
TE Critical System Warning	TEXAS EASTERN TRANSMISSION, LP (Texas Eastern) continues to operate under the Critical System Warning issued November 26, 2001. Based on anticipated system operations and weather conditions, as stated below, Texas Eastern is requiring that all customers take immediate and prompt steps to eliminate excess receipts and conform scheduled receipts to actual deliveries. This system-wide warning is issued as a result of actual receipts into the system significantly exceeding actual deliveries. This Critical System Warning shall remain in place until further notice. Weather in the market area continues to be unseasonably mild and shippers have been filling contract storage inventories in anticipation of the coming winter heating season. At this time, Texas Eastern's storage capacity is approximately 98% full. As a result, there is virtually no storage capacity or line pack available for system operational purposes and Texas Eastern cannot continue to absorb actual imbalances left on the system. Due to the critical nature of this situation, and the fact that Texas Eastern no longer has the ability to further absorb imbalances being left on the system, Texas Eastern requests that all customers coordinate with their suppliers the actual quantities received into the system match actual customer takes in the market area. No due pipe gas will be accepted into the system until further notice. If immediate action does not result in reducing the current volume of gas being left on the system, Texas Eastern may be forced to issue an operational flow order ("OFO") requiring actual receipts of gas to match actual deliveries out of the system, which will be subject to the OFO non-compliance penalty of $25 per dekatherm. In addition, and as provided for in Texas Eastern's FERC Gas Tariff, Texas Eastern will take any other actions as may be necessary to protect the integrity of its system, including, but not limited to, suspension of OBA's.	1
Status Update?	Barry, Interstate Gas Services, on behalf of the DWR, will be soliciting bids for gas supply. We are currently contemplating limited gas purchases, and would like to get a GISB in place. We would like to do a quick follow up in regards to the status of the GISB contract between yourselves and the Department of Water Resources. If your legal department has any questions or concerns, please contact Mark Baldwin of Interstate Gas Services at 925-243-0350. To address any credit concerns you may have, the department is currently preparing a complete credit package which we will forward to you upon its completion. Again, please do not hesitate to call.	0
PLEASE READ - IMPORTANT INFORMATION FOR PARTICIPANTS IN THE ENRON SAVINGS PLAN	br {mso-data-placement:same-cell;}PLEASE READ THIS IMPORTANT INFORMATION CONCERNING THE ENRON STOCK FUND IN THE ENRON CORP. SAVINGS AND ESOP PLANS On Friday, January 11, trading of Enron stock was suspended on the New York Stock Exchange (NYSE). All Savings and ESOP Plan transactions, including 401(k) payroll contributions, involving this fund were placed in a pending status until trading resumed. As announced by Enron's Office of the Chair on Wednesday, January 16, Enron stock would now be traded Over The Counter (OTC). Upon receiving this information, work began immediately to develop a process that allows for OTC trades in the plans. On Thursday, January 17, Enron initiated a process to facilitate OTC trades of Enron stock inside the 401(k) and ESOP and all pending transactions were processed using Thursday's closing price. Now that trading has resumed, we urge you to review your investment elections to ensure that they are consistent with your investment goals. As things change, we will continue to update you.	0
Citizens flows on TW	We need to protect the flows to Citizens on TW. I know you guys have been working on this, but Citizens continues to receive cuts. Please secure the supply off of TW. Let Sempra know that IB Link gas will not do.	1
Notice to Employees of Bankruptcy Court Order	This is to inform you that on January 25, 2002 the Honorable Arthur Gonzalez, United States Bankruptcy Judge for the Southern District of New York, entered an order as follows: It is hereby Ordered that until further Order of this Court, Enron Corp., its affiliated debtors-in-possession in these jointly administered chapter 11 proceedings (collectively "Enron"), and Enron's employees shall preserve, and refrain from destroying or disposing of, any of Enron's records, either in electronic or paper form. Obviously, any violation of this order will carry serious consequences. We know that we can depend on you to comply with it fully. Thank you.	0
PG&E BANKRUPTCY CASE-- IMPORTANT	As you may be aware, Enron Corp. is a member of the Official Unsecured Creditors' Committee appointed in the Pacific Gas and Electric Company bankruptcy case. Michael Tribolet with the Risk Assessment and Control Group is Enron's designated representative on the committee and he is being assisted by Lisa Mellencamp in the Enron North America Corp. legal group. Please be advised that they will be restricted from disclosing certain of the information that they receive. Attached are Ethical Wall Procedures regarding confidential information that Enron may receive as a member of the committee. It is important that you read the procedures promptly, print the Employee Certification attached and sign and return the Employee Certification to the Compliance Department as directed.	0
Program Changes	As you know, this is an unprecedented time in Enron's history. We must adapt our employee programs to fit the immediate needs of our company during this time of transition. It is especially difficult to announce the immediate suspension of the following programs. ? ClickAtHome - Enron has suspended the ClickAtHome program. The program will no longer accept new participants, PC orders, or Internet service orders. Orders submitted and confirmed prior to November 20, 2001 will be honored. Enron will also discontinue subsidized Internet service. Effective January 1, 2002, employees who are currently subscribers to subsidized Internet service will be switched to the regular commercial rate of their service provider and be responsible for the entire cost of the service. ? Matching Gifts and Volunteer Incentive Program (VIP) - Enron's Matching Gift program and VIP grants have been suspended indefinitely. As we consider the immediate needs of all employees during this trying time, it is appropriate that we discontinue the dollar for dollar match for charitable contributions as well as cash donations recognizing employees' volunteer hours with non-profit organizations. Matching Gift or VIP submissions received prior to November 20 will be honored. We regret that we have had to make these changes. We must continue to look for ways to reduce operating expenses through this transition period.	1
-	Please ring Draper at AEP Current position: We have paid them all of the margin they have contractual rights for - $33.5mm gone out today which is margin under our financial gas contract. However, they want full collateral on all of their power position (this is being driven by Bill Reid on their power floor -ex Enron employee), the amount is another $220mm (they have no collateral rights to this). Essentially, the credit guy (Frank Hilton) is hurting us in the market and anything you can do to help is appreciated. I believe some of this is vindictive behaviour from an ex-employee and senior management may not know what he is up to. Louise Tel 011447778757656 (care of Rick's email)	0
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
mportant Announcement Regarding Document Preservation	As you know, Enron, its directors, and certain current and former officers are defendants in litigation in Federal and State court involving the LJM partnerships. Enron has employed counsel and they will represent Enron and its interests in the litigation. Under the Private Securities Litigation Reform Act, we are required to preserve documents that might be used in the litigation. Accordingly, our normal document destruction policies are suspended immediately and shall remain suspended until further notice. Please retain all documents (which include handwritten notes, recordings, e-mails, and any other method of information recording) that in any way relate to the Company's related party transactions with LJM 1 and LJM 2, including, but not limited to, the formation of these partnerships, any transactions or discussions with the partnerships or its agents, and Enron's accounting for these transactions. You should know that this document preservation requirement is a requirement of Federal law and you could be individually liable for civil and criminal penalties if you fail to follow these instructions. You should know that Enron will defend these lawsuits vigorously. In the meantime, you should not discuss matters related to the lawsuits with anyone other than the appropriate persons at Enron and its counsel. If you have any questions, please contact Jim Derrick at 713-853-5550.	0
IMPORTANT-To All Domestic Employees who Participate in the Enron Corp Savings Plan	If you are a participant in the Enron Corp. Savings Plan, please read this very important message. We understand that you are concerned about the timing of the move to a new Savings Plan administrator and the restricted access to your investment funds during the upcoming transition period scheduled to take place beginning at 3:00PM CST on October 26 and ending at 8:00AM CST on November 20. We have been working with Hewitt and Northern Trust since July. We understand your concerns and are committed to making this transition period as short as possible without jeopardizing the reconciliation of both the Plan in total or your account in particular. Remember that the Enron Corp. Savings Plan is an investment vehicle for your long-term financial goals. The Enron plan will continue to offer a variety of investment opportunities with different levels of risk. As always, we advise you to review your overall investment strategy and carefully weigh the potential earnings of each investment choice against its risk before making investment decisions that are aligned with your long-term financial plans and your risk tolerance. For that reason, it is critical that ALL trades among your investment funds be completed by 3:00 PM CST Friday, October 26 before the transition period begins.	1
