subject	body	cluster_id
new power	1. the defn of eligible accounts: UNBILLED-20%, NEW POWER BILLED-80%, UTILITY BILLED-30% also, the 61 days goes from invoice date. 2. the collateral defn which includes general intangibles and proceeds will stay same. 3. re acquisitions-no change to the way they can approve now re acquisition process, so 70% comes out. (robert-i did talk to bill and michael about and they are ok with as is b and b). 4. amend 7(c) of master agreement to say that they have to provide covenant compliance cert. which says whether or not they have a MAC--right now ways that they have to say they have no MAC. this amendment should survive the replacement collateral period and be for all time. that way they have to tell us only one way or the other and the MAC does not cause an independent default in 2(a) of the master. this is how we think should have worked to begin with consistent with our other masters. 5. keep negative pledge. 6. severance cap: say that no executive deferred compensation or "parachutes" or similar will be paid during the period with our released cash or any other cash unless we are fully margined with cash and they have released the a/r and inventory. they can pay "pay as you go severance" during the period (i.e. no lump sum/ and limited to what the person would have received in monthly salary ordinarily). they can also pay any other severance stuff (i.e. $ under employment contract )capped at $500,000. david and elizabeth will turn the docs from last night with some other nits etc. fixed up for last internal look before we send. robert see if we haven't gotten what you have if you would so can keep going. shout back anyone if disagree with above. have just confirmed this list with michael.	2
RE: Winstar Bankruptcy	jane, i think it would be a good idea if you could talk internally at broadband and come up with ONE operations person to contact with respect to any operational issues on distressed/bankrupt counterparties to coordinate at ebs. that person may end up having to talk to a number of people at broadband to coordinate there once decisions are reached. that person could be in charge of getting numbers for proofs of claim, terminating service etc. our rejection stipulation is filed but not signed by judge. i told them to terminate the others before sept. 1 as i recall because we could get out of the other side without damages. it was even pulled out of the book....	2
FW: Blackline Mandatory Setoff Language	We need to discuss in conjunction with master netting decisions.	2
Proposed legislative changes affecting BPA	FYI: The draft Electric Supply and Transmission Act ("the Barton bill") being debated in the U.S. Congress proposes to make the following changes to BPA: ? The Bonneville Power Administration (BPA) transmission system is brought under FERC jurisdiction and authorized to participate in an RTO. BPA may engage in retail sales only to certain existing customers.	2
EEI Collateral Annex and Cover Sheet	Elizabeth - Here are the comments from me and Dede. I have given it to our Credit Dept. and asked for comments but I doubt they will have much to add. Call me if you have any questions with what we wrote. With regard to the full-blown WSPP Collateral Annex, Dede and I think it would be better to get the EEI one in a final form before converting it over to fit into the WSPP. Otherwise, we could be revising the 2 documents in parallel. I am planning to get the short draft WSPP Collateral Annex over to you today.	1
Re: administrative claims-pg & e	Lisa, I am comfortable that the order setting the administrative claim bar date applies only to claims arising from the post-petition sale of power through the CAISO. My understanding, based on an email from John, is that power sales under bilateral contracts, such as the EPMI power contract, do not go through the ISO. Assuming that is correct (and if John or Elizabeth disagree, please let me know immediately), I am comfortable that there is no need to file an administrative claim for power sales under the EPMI contract for the period April 6 to April 9. Similarly, the post-petition negative CTC claim does not arise from the sale of power through the ISO. Thus, there is no need to file an administrative claim for it at this time.	2
Transmission	Holden I need some quick education on transmission. In a paragraph or two can you explain how you go about deciding what transmission to buy for a given schedule. I need to get a take on the over all strategy when buying transmission. Is it based mostly on price and location?	2
FW: APS Transmission Invoice	Tim and Steve, As mentioned by Tim, another alternative would be to not make the prepetition payment and just use the market to settle these obligations. If the cost of the payment is factored into the cost of the transmission and compared to the cost of a market settlement, the company would benefit by not making the prepetition payment for approximately the next 32 days worth of deliveries. After this time the company would incur additional costs to deliver at Pinnacle Peak for the remaining term of the WALC obligation. The term of the WALC agreement is through 12/31/04 and is in the money during LLH for the entire term.	2
RE: APS Transmission Invoice	Tim We are currently using APS transmission to satisfy a LLH short position at Pinnacle Peak. The revenue associated with the sale at Pinnacle Peak is $45/MWh. The transmission is used to liquidate a long position at Four Corners 345 against the Pinnacle Peak short position. The cost of the power purchased at Four Corners is $22.25/MWh. Using the APS transmission is the most economic liquidation scheme at this time. Our alternative would be to sell the length below the market value, and buy the short at above market value. This assumes that we could find a willing buyer and seller. The spread between the purchase and sell price in this scenario is estimated at $5/mwh. The cost of the APS transmission is $1.95/mwh. Salt River has the facility to provide the same service, but at this time they are unwilling to provide service to Enron. If you have any further questions please contact me.	2
RE: Fit Factory Membership	Hi- According to my books, you still owe December. I will go through and double check. I will let you know. Jen	1
2 Week look ahead	Stephen, this lists the obligations that the STSW desk can deliver on for the month of January. The in the money MW totals are summarized and a market price was used to determine an expected cost to satisfy these obligations. These costs assumed that the purchase obligation was incurred for the calendar month of January 02 at todays market price. If you have any questions please contact myself or Tom Alonso.	2
News about American Express Member Rewards Stuff	I called 1-800-297-3276 and navigated thru the automated menu. Someone came on line and helped me, the confirmed my point balance and and asked me what I wanted to get. I told them and they did it on the spot. They also referred me to this website www.americanexpress.com/rewards I am not suggesting a course of action, but rather relaying my experience	2
Proposed SCE Negotiation Strategy	Following last week's meeting, here is my recommendation on how to proceed with SCE. 1. Form Enron Negotiation Team My recommendation is to use the same team we used with PG&E + Jeff Dasovich. My understanding was that Lisa M. was the lead negotiator - I would not change this. Jeff should only be there to make introductions. 2. Meet & Confer (10/29) Sue Mara and Jeff Dasovich will listen and report back to everyone on what happens. 3. Reformed Stipulation I would propose that we take a wait and see approach to this document. Based on Dasovich's idea to get together with SCE on Thursday, maybe let this ride. 4. Meeting My understanding is that (Jeff D. please correct) SCE can meet with us this Thursday. Can everyone make it that needs to be there? Probably meet in California. We should put the laundry list on the table. Please let me know what else we need to discuss or if anyone disagrees. Thanks, Jim	1
RE: Shell - hope I am not to late	Pete, You weren't too late and John conveyed the message to Roy Reardon our mediator. I talked with John and the phone call with Reardon turned out to be each side giving their story--King went first and took about 30 minutes which Gardiner happily listened to. I'll let Gardiner give you the details tomorrow, but the upshot was as follows (please sit down and resist punching the screen): 1. Shell came into the deal at $494 with outside lending for 70% and only 30% equity. From Nov. 2000--Mar.2001 there was a dramatic budget increase that caused Shell concern because the numbers didn't make sense. 2. Enron owes Shell a fiduciary duty of full & frank disclosure, good faith, honesty. 3. The turnkey contract with SCC for a lump sum of $398 "gave Shell great comfort" because SCC had to complete the project timely or pay delay damages. 4. Shell was not consulted about the increase from $494 to $621. (!?) (Go figure....) 5. What angered shell the most, was the manner in which we tried to impose the $688 budget for their failure to object. (While this could be true it is not a terribly sympathetic argument because the project companies needed money). 6. Shell believes SCC should have to bear these costs. 7. "Shell will prove that the A&R contract did not have Shell's consent." ???? 8. Even though Shell bought in, they were never treated properly as a partner in the project and were consistently excluded. (Calm down Laine!) 9. Now that gas is at the plant, the turbines are broken and we're not earning money. The turbines broke because we used the wrong fuel, "somebody left tools in GT12," and we "released Siemens from their warranty." (never mind that it expired...). The more of these ridiculous arguments they make, the better for us, so Gardiner is going to encourage Shell to go first. We'll discuss tomorrow. Regards, Michelle	2
In re Doyle Claim Against Underwriters	I recently heard from David Marshall in the Risk Management Group that we may have made or were contemplating a claim against Ron Anderson of IBC Turbo for misrepresenting the quality of the gas turbines that he procured for us. Marshall said that you were the person who would know. Anderson is a potentially crucial witness for us if we decide to pursue Underwriters on the insurance claim arising out of the failure of the Doyle Unit #1, which is one of the gas turbines that he procured for us and that was located in Monroe, Georgia at the Doyle plant. Are you the man I need to talk to? I know you are underwater. Is there anyone else who would know about this?	1
RSM v. El Paso	This will update you on the matters discussed during the joint defense c= onference call held this afternoon: =091. One defendant group has approached the plaintiff's lead attorney reg= arding a non-suit prior to the December 5 deadline for moving, answering or= otherwise pleading, but has heard nothing. Others intend to do so before = December 5 as well. I am trying to quickly wrap up my due diligence on Int= ratex, and once that is done, plan to approach the plaintiffs for a non-sui= t of at least Enron Corp. and, depending on the results of the due diligenc= e, on Intratex as well. EGM has still not been served to our knowledge. =092. After discussion, counsel for the defendant holding companies have a= greed to file on December 5 bare-bones motions to transfer venue to Harris = County, with the intention of waiving them if plaintiffs appear disposed to= push back on them. This is because of the problem I mentioned in my earli= er e-mail today with a venue challenge opening the defendants up to discove= ry on the merits of the "in concert" allegations. I will be drafting a pro= posed motion to transfer venue for at least Enron Corp., and will circulate= it among the defendants for them to use as a guide. I may also draft a mo= tion to sever (one is arguably necessary for a motion to transfer venue to = be effective in a case like this), although it too would be bare-bones. On= e of the three required grounds for a motion to sever is that the severed a= nd the remaining causes must not be so intertwined as to involve the same f= acts and issues. Accordingly, I see pursuing a motion to sever on behalf o= f Enron Corp. to be highly problematic as well. =20 =093. All agreed to join in a motion to require Grynberg to show authorit= y. I have previously e-mailed you a draft prepared by F&J. We see no down= side to filing it and considerable upside, such as using it at least to blo= ck discovery by Grynberg until it is resolved. Please let me know if I hav= e your authority to sign the motion. It will be filed no earlier than Dece= mber 6, and expressly subject to earlier-filed motions to transfer venue. =094. I will be working on a plea to the jurisdiction, answer, and affirma= tive defenses to file on behalf of Enron Corp and Intratex, subject to any = motion to transfer venue, and will circulate them to you for your review an= d approval. During the conference call, I raised the issue of adding a spe= cial exception to the effect that the petition fails to state a claim, whic= h is the proper procedural vehicle for what is essentially a Rule 12(b)(6) = motion under the Texas Rules. One attorney expressed concern that filing a= special exception could be viewed as somehow prejudicing a motion to trans= fer venue. As you can clearly raise a special exception later, we decided = not to include a special exception in the pleadings we were filing on Decem= ber 5. We can always file it later. =095. On Friday, November 30, at 1:30 p.m ., there will be another joint = defense conference call. The discussion will be centered around whether La= zaro was able to find any retainer agreement between the Zapata County Inde= pendent School District and RSM (we only have a contract between Zapata Cou= nty and RSM). If Lazaro is unable to find a properly-filed contract, that = may in itself be a breach of the Texas Open Meetings Act, and an additional= ground for our motion to challenge authority. =09I will keep you advised.	1
Watkins Outage	I just talked to Chris Kennedy, she informed me that Amoco will be taking down their liquids line that feeds the Wattenberg plant for the entire months of August and September. What that means is that the gas flows into CIG at Watkins/Box Elder will be reduced. She says by 15% but I don't know if that's entirely correct. This hurts us on the Thermo deal, delivered to Skyline, due to the fact that these two receipt points are the only points that work on our discounted transportation. I don't think we will have too much trouble buying DJ supplies during the peak of the summer but keep your eyes open for any Watkins/Box Elder supply. We also need to start working CIG for a discount on other receipt points. Paul PS Make sure if you are using the CIG Skyline DISCOUNTED transportation at receipt points other than Watkins and Box Elder we are requesting discounts for these additional points. Otherwise we will be paying max rate!	2
RE: FW: Rehearing on PG&E's GRC Strategies of Both Companies	Thanks, Rick. I received your voicemail as well. I am around (SF) all day tomorrow and look forward to discussing your thoughts. Thanks for your kind words today. I will continue to seriously contemplate my decision.	1
RE: RTO Week Comments	My thoughts -- 1. Focus more on Tariff standardization (I think that this is the key issue for Enron because LMP based bid balancing market is almost a done deal - and the Texas market seems to be fine for liquidity). Build around a new proforma with a NETWORK PLUS model. 2. I would highlight that size matters - re-double our arguments and documents on natural markets in this filing as attachments. 3. I would highlight the importance of ending the control area benefits and also strengthen the arguments for no source/sink requirement. 4. The gas / power industries are different not because the amount of vertical integration (ie, CNG) but because of the geographic reach. Many LDCs used Columbia p/l, but only one LDC uses AEPs. The electric market needs transmission to be "rationalized" across the marketplace so moving power to where it's needed from where it's at. 5. Should we attack the 209 Boards? Agree that they are unnecessary, but pls be careful. Thanks, Jim	2
Valuation Overview	MWHRs = 4 Years and 1 quarter Flat so that equals approximately 37,250 Hours The difference between 102 (the new amount) and 94.5 (the old average flat amount) = 7.5 MW * 37,250 HRs = 279,375 MWhrs I was under the impression that a 100 MW flat amount would equal $3 million value (a $16 difference between market and $21.50). This would indicate the 102 equals a $4,100,000 valuation. As to the discount in value due to the flexibility and delivery point I am looking to you for leadership. If my assumptions are wrong then let me know.	2
Schedule C	Mike after the calc tonight the NET value of the BPA deal (51353) was 22.8 MM. Therefore we did a schedule c for 22.8MM vs the 25MM we had spoke about. Please advise if you would like to change this.	2
West VaR Reports	VaR for total power has decreased from $41.9 M to $38.7M. VaR for the west desk has decreased from $22.7 to $21 Decrease in var for the west desk is due partially to decrease in intra month vol curves (significant change in Aug component var for the NW-LT and NW-ST books) and decrease in overall short position.	2
RE: Stream Flow Deal	Sanjeev: For your discussions with PacifiCorp we are pricing up the 100% Coullee product only. It didn't appear beneficial to offer a very high price on the multi-stream deal that we really don't have a way to hedge. Glenn is looking into the dual trigger pricing models that we used a year ago that actually settle vs. the power price trigger rather than 100% of the power value. This should be less expensive and more appropriately match PacifiCorp's risk exposure (i.e. combination of low water, high prices). Good luck with the meeting.	2
Northwest Reserves	We currently have $21.4 million in reserve for potential Northwest refunds. $10 million currently sits in the LTCA book and $11.4 currently sits in the LTNW book. During the summer, FERC initiated an investigation into the potential of unjust and unreasonable spot prices in the northwest from December of 2000 through June of 2001. Seatlle City Light, Tacoma City Light, Eugene Water and Electric Board, and Sacramento Municipal Utility District all filed claims at FERC for refunds from EPMI. The claims totaled close to $100 million. However, many of these claims were, on their face, spurious. For example, Eugene Water and Electric Board filed for refund of forward purchases which was clearly outside the scope of FERC's proceeding. We hired consultants from Charles River Associates (CRA) to help us with this process. One of their tasks was to apply the CAISO competitive benchmark pricing methodology to the Northwest market. That is, CRA attempted to reverse engineer the CAISO's methodology in order to estimate our Northwest risk. I was informed by our litigation team that EPMI's realistic potential exposure using this methodology was roughly $30 million. We decided to reserve roughly 2/3 of this amount which came to about $21 million. In September a FERC Adminitrative Law Judge heard the case and submitted a draft decision to the FERC. The draft decision recommended against any refunds. This draft decision is supposed to come in front of the FERC commissioners for approval before the end of the year. If this draft decision is approved, it would be appropriate to remove these reserves.	2
Data Problems	Paul, I have been doing some analysis and have found a few problems that should be looked at. 1. The number Mother data is pulling for Zone P is wrong. The pointer for the data can be found on the SQL worksheet the expression is: avg(decode(prc.power_reference_period_cd,'DAYAHEAD', decode(pl.location_name,'PJM',price_amt))) PJM_DA, and avg(decode(prc.power_reference_period_cd,'HOURLY', decode(pl.location_name,'PJM',price_amt))) PJM_RT, I have looked at the PJM and NY prices and am unable to figure out where the number is coming from. 2. The other 24hr desk evidently has been told that the PJM night shift is to prep the PJM and Nepool portions of the shift notes. That is fine with me. I wrote a macro to pull, format and print the Nepool information. The PJM information is not available on the website. The East power portal has something. I think it does some kind of Op Sum pull at some unknown interval. The problem is the information is not accurate. Rob Bensen's frustration with this bad information is the main reason the other 24hr desk doesn't want any part of the reporting. 2.a All data points are different than the one hour averages calculated in edata. This makes me doubt that opsum is the source, as edata also pulls from opsum. 2.b When all interfaces and hubs are printing the same, the prices shown differ in the same hour on the website. I have no idea where this information is coming from but it is not right. If the correct data can be found there is an application that pulls from the database at "M:\Electric\24hour\PJM AVE\PJMSummary.exe". If they could fix this app I would care less about the web site. If they do not want to fix the app I can write a macro to pull the same data from the mother data template. I don't really care how I get the data, I just need to get yesterday's PJM for the shift note. In other news, if you are trading some of the regular products, are you following the DA-RT physical moves? If we do man the 24hr desk (even if Bryce is the day guy) we could cover the DA-RT physical. Having it part of the 24hr desk would seem to make sense because the evening load and more up to date weather forecasts could be used when entering the NY side in the early morning. I only mention this if you are finding yourself too busy trading PJM to spend the same amount of time on the analysis. It is certainly easier to do uninterrupted analysis on the back shift. Just a thought.	2
E: Data Problems	Paul, I don't doubt that the PJM summary has improved, as I have been pulling the data directly from edata instead of using the website. I will begin to record the difference and will talk with the web data folks in an attempt to understand where they are pulling the data. I have been using the updated website. I spot checked the Zone P prices and there were few errors of little consequence. As for the NE physical, I was doing some analysis and unless I have my directions backwards 24to6 has been a pretty solid play. On the DAP to DAW and DAP to RTW. DA to RT has even been a pretty decent play during other hours. From the night shift I can't tell if this is not being scheduled because you are busy managing EOL products or if there is some reason I don't have the experience to understand yet. I know this is your book and you will want to keep the earnings. I just noticed the opportunity appears to be there. If you would like we can do some of the analysis and pass it on to you to place the orders. Another idea might be for you to tell us what you want to do in NY and you can decide what to do with it on the day shift. I do not want to step on your turf. At the same time," the times they are a changin'" You have done well with the books you have and as people come and go it is easy to see a scenario where you will be trading more during the day. As you move to use the NE physical book more for hedging, as Gautam has used it. There may be a role for the 24 hour guys to take on more of the speculative portion of the physical market. It would seem to make sense to at least start getting the other guys thinking about that portion of the market by trying any of the ideas in the previous paragraph. It is kind of hard to talk about this over email, I would like to find a time to discuss it.	2
RE: Oct 10th Meeting of Natural Gas Reliability Advisory Group	Frank, I was out last week and I'm just now getting to you email. As a Marketer, I agree with Dynegy's slide #20, "the risk of not being able to find replacement capacity (OR CITY GATE GAS SUPPLY) within two hours or less may be too great" . The only time capacity would be recalled is on peak days. Also, according to my Transco schedulers, PSE&G does not accept contract number changes after 12:30 PM the day before gas flows. If we were using released capacity to serve a market at PSE&G and the capacity was recalled intra-day, we would not be able to schedule the gas because of PSE&G's nomination and scheduling procedures. This is an interesting point because the only term capacity release deal we have on the East Desk is with PSE&G. However, we do support intra-day capacity release.	2
FW: Palo Alto Invoice	The differences we had on Friday were mainly volume related. Correcting the deal in SITARA and UNIFY relates to volume actualizations. It is not pricing related. As we talked about there are still some issues on the redwood gas. Redwood gas is the gas relating to the underdelivereis. In otherwords, when Palo Alto "Burns" less than we actualy schedule on the transport. Presumably we sell this gas to other 3rd parties, and Palo Alto will be reimbursed for the variable transportation. I do not think ther are additional fees we would pay on top of reimburseing them for the variable costs, but I am not 100% certain. Please let me know if ther are any other questions. Thanks	2
FW: Forward Natural gas and Electric Costs	Kim, can you help Merced out with a 10-year PG&E city-gate price assuming a 1/1/2002 start (see message below). I'll get them the electricity price. Indicative price is fine. We are not going to transact. Got your message too about gas prices moving up. We are still looking at the blend/extend versus an outright swap of the last almost 3 years. I'll be in touch. Thanks for your help.	2
City of Pasadena	Will we be acting as agent for Pasadena in January? Should we turn this contract back? Let me know what your thoughts are.	1
Palo Alto Invoice--Sept 01 #3.xls	I will give you a copy of Ann's sheet. You can look at my spreadsheet and make sure I included everything and see what you think.	1
RE: Q3 Call Option	Hi Kim, How are you doing? About the comments on the Enfolio, I spoke with Dave Fuller yesterday, he said to e-mail him our comments. I will do so and I will also cc: you on them. As far as the market, we are getting ready to become a end user on the EPNG system. So sometime in June 2002 will be doing business. If you have some time this month or the next, please feel free to visit to go over our plans. Thanks for all of your help.	1
PNM Wholesale Power Marketing comments on the Enfolio	Dave the following are PNM's Wholesale Power Marketing's comments: 1) Please spell out "Public Service Company of New Mexico Wholesale Power Marketing throughout the Enfolio. 2) Section 2.3 should also include your customer's recording equipment and tape as well. 3) Section 4.1 (iv) ...apply to any "Party" ... should be capitalized. 4) Section 4.1 "last sentence" ...Notify Party or "its" Affiliates.... 5) Section 4.4, please include the following sentence at the end: Provided, however, that it is not the purpose of this Section 4.4 to provide for or to permit the setoff of obligations by ENRON against Counterparty for obligations of the PNM Gas Services under contracts between ENRON and the PNM Gas Services or against the PNM Gas Services for the obligations of the Counterparty under this Master Agreement. 6) Section 6.2 A. first sentence "....and (iii) such New Tax is due ..." remove comma (,) 7) Section 8.3 & 8.5, Appendix 1: Arbitration, Disputes, Procedures and Award , Texas Law is being used. Our proposal is a neutral state such as New York.	2
Costless Collar Model	Attached is a model I put together to come up with indicative valuations on costless collars. Please take a look at it, and let me know if it is helpful to you, what you would change, etc.	1
RE: Enron Billing	It sounds like there have been some changes in the settlements group that have resulted in a billing error for Smurfit. My guess is they are using the spreadsheet rather than the SoCal Gas imbalance statement to set the volume. Can you please check and get back to John?	2
FW: citizens	Kim: attached are my more detailed remarks on citizens and the cuts. please let me know if this will be ok. thanks.	1
RE: Griffith flows	Thank you for your attention to this matter. Citizens is encouraged to see that steps are being taken and will continue to monitor the situation. Kindly inform me personally at the earliest possible time should cuts of any nature occur in the future on this contract. Thanks.	2
RE:	Good choice. The auth # is 252134-2. I have communicated that to Olivia. That is for the first six visits. Additional ones will be requested directly by Olivia. There is a $20. co-pay per visit. Jim	2
Frito-Lay language - change to Item 6 of Special Provisions	With respect to Item 6 of Frito-Lay's Special Provisions, I propose that we modify that paragraph to read more like our ENFOLIO. My suggestion is that we replace Frito-Lay's Item 6 with the attached. Please review and contact Kim Ward as soon as possible with language acceptable to Legal.	2
Frito-Lay Special Provisions	Attached are the Frito-Lay Special Provisions that include Jay's comments and my comments. Please let me know if you need anything else.	1
RE:	Kim: I apologize. There are several that I recommend. Olivia Ostrin St. Joseph Pro. Bldg also on Westcott in Memorial Park area Good solid therapist 713 709-7505 Carol Hershkowitz Same bldg as Olivia dntown Good Therapist also has group for women 281 240-0777 Carol Gilbert In Montrose area, off Alabama Good Therapist 713 527-8002 Marilyn Denham Higland Village 713 963-0233 All are seasoned clinicians. I've had good reports from persons that have been to see them. If the arrangment works well for you here, let me know. In any event the sessions from this point carry a $20 co-pay. Insurance picks up the rest. Let me know who you schedule an appointment with and I will get the authorization for the first 6 visits. Subsequent visits will be authorized by the provider.	2
FW: Fundamentals Presentation	Assistants, please forward to your groups. The Fundamentals group is giving a presentation tomorrow, Feb 5th from 2-4 in room ECS06990. The topic will be the Gas Market.	2
RE: Ft. Pierce Evaluation	Jim & Nick, In order to be consistent concerning the use of ICF curves or ENA curves in the Fort Pierce model, do you think that it is necessary to run the spread option model for ICF curves? I believe that I need to have the capability to input Variable O&M and Per start expenses in the model that I am running with ICF curves. Please advise. Thank you. Jennifer	2
<<Concur Expense Document>> - November 01	The Approval status has changed on the following report: Status last changed by: Automated Administrator Expense Report Name: November 01 Report Total: $7,131.10 Amount Due Employee: $7,131.10 Amount Approved: $7,131.10 Amount Paid: $0.00 Approval Status: Pending Payment Status: Pending To review this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
<<Concur Expense Document>> - November 01	The Approval status has changed on the following report: Status last changed by: Mark A. Frevert Expense Report Name: November 01 Report Total: $7,131.10 Amount Due Employee: $7,131.10 Amount Approved: $7,131.10 Amount Paid: $0.00 Approval Status: Approved Payment Status: Pending To review this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
<<Concur Expense Document>> - November 01	The Payment status has changed on the following report: Status last changed by: System Expense Report Name: November 01 Report Total: $7,131.10 Amount Due Employee: $7,131.10 Amount Approved: $7,131.10 Amount Paid: $0.00 Approval Status: Approved Payment Status: Processed To review this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
Cash Offers For Enron Wind Europe	In the last two days, three private equity firms have told me they would be prepared to make all-cash offers for EW's European operations before December 31. These are Babcock & Brown (London), Alchemy (Frankfurt) and FBR (Washington DC). Based on what I know about Enron Wind, I would bet that the price for the European operations alone would be signicantly more attractive for Enron than the price for the combined US and European operations. I don't want to waste their time if it's too late. What should I tell them?	1
RE: Cash Offers For Enron Wind Europe	Thanks for the information. Please tell anyone who is interested to call me. Thanks.	2
<<Concur Expense Document>> - November 01	The Payment status has changed on the following report: Status last changed by: System Expense Report Name: November 01 Report Total: $7,131.10 Amount Due Employee: $7,131.10 Amount Approved: $7,131.10 Amount Paid: $7,131.10 Approval Status: Approved Payment Status: Paid To review this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
november 25 board agenda item - retention	Please review with Ken Lay. We're going to put this on the Agenda for the 6pm (CST) Board meeting unless we hear otherwise from you. Dr. LeMaistre, Mary Joyce, Towers Perrin are all aware of the proposed retention plan. The urgency is coming from BU and Function leads. The current resolution gives delegation to Enron OTC for final sign-off and implementation in consultation with Towers Perrin. Call either David Oxley or me to discuss.	2
<<Concur Expense Document>> - WJK-11-26-01	The following expense report is ready for approval: Employee Name: Wincenty J. Kaminski Status last changed by: Automated Administrator Expense Report Name: WJK-11-26-01 Report Total: $147.76 Amount Due Employee: $147.76 To approve this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
Answer	For purposes of an accelerated distribution from the PSA, a "single sum distribution," in Section 6.2 means that a PSA account is distributed all at once, as distinguished from another form of payout as may have been selected by a participant in his or her deferral agreement. Section 6.2 is clear in that the account balance shall be determined as of the last day of the month preceding the date on which the Committee receives the written request of the Participant. A PSA account balance is reflected in shares of stock since the form of distribution is shares of stock. Additionally, any portion of a PSA balance attributable to deferral of restricted stock is administered under Sections 3.5 and 3.6 and Exhibit A of the Plan. This section is applicable now as we are accelerating the distribution of PSA balances created with deferrals of restricted stock. The Plan indicates that upon death, disability, retirement or termination, the share units are converted to shares which are issued to the executive according to the payment election made by the executive at the time of the deferral election. Therefore the distribution you will receive in shares is correct and we do not agree with your interpretation of the plan.	1
CSFB: Energy Technology Bulletin - Issue 87	Summary: * A quick look at the correlation between the performance of the Energy Technology stocks and the price changes in both natural gas and oil. * Our conclusion is that there is no meaningful statistical correlation over time. Commodity price shocks may however exert short term influences on the shares but should not be used as a predictor.	2
<<Concur Expense Document>> - Jim Fallon AE 11-23-01 Mime-Version: 1.0	The following expense report is ready for approval: Employee Name: James B. Fallon Status last changed by: Automated Administrator Expense Report Name: Jim Fallon AE 11-23-01 Report Total: $952.40 Amount Due Employee: $952.40 To approve this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
Response requested: Severance Plan	Maybe you haven't read my question regarding the Enron Severance Plan as applied to Part time or reduced hours employees? Could you please give a response on this issue? thank you. If you have any questions or comments, you may contact me at 713 345-4766. Lisa Hesse	2
<<Concur Expense Document>> - Dave Delainey expenses 11/27/01	The following expense report is ready for approval: Employee Name: David W. Delainey Status last changed by: Automated Administrator Expense Report Name: Dave Delainey expenses 11/27/01 Report Total: $2,684.49 Amount Due Employee: $2,674.05 To approve this expense report, click on the following link for Concur Expense. http://expensexms.enron.com	0
FW: draft release	Attached is the most recent press release, as of last night. We held off circulating because we anticipated an updated draft but have not yet received one so wanted you to have an opportunity to review what we have. Please let me or Mark Palmer know if you have any comments	1
-	1. We can include the sithe agreement in the master netting agreement although we do not believe that this will work for Dynegy as it is not a forward contract but an annuity stream which cannot be accelerated, however if they think it works - fine. We would not want the margin calculated net (it needs to be exclusive of this transaction). If they were to convert to two swaps in order to allow for acceleration in the master netting agreement, there is an accounting issue for us. 2. In the East we are long physical power from them in the markets which are not pools. We are short to them in the pools which clear financially and we have no issues in the pools. So we do not need to do anything. I'll have the west soon. 3. We will have our physical gas position by point soon. We will agree to prepay for all of Dec but we should only pay day by day.	1
DealBench	In addition to the follow-up e-mail from the offsite, I want to explore the possibility that when you click the auction tab on EnronOnline you get DealBench functionality. I know this was explored once before but I want to explore the possibility that we have a single backbone with EnronOnline and customers have a single login to Enron's services, including auctions, data rooms, and deal rooms. Your thoughts? GP	1
Dual Structure	Andy: Would you please look into this structure. The intention is to price the structure at the money. The time when they started - the basis diff was 25 cents. I propose to price it as shown below and one at NGI SoCal border minus IFERC San Juan minus market price. I have included the LAX (Los Angeles Airport) weather data summary for your info. Please call me if you need additional information. Thanks, Sanjeev	2
Re: Risk cap.	One thought. What about the power trades. How much do we add for those trades?	2
Confirmation: Risk Management Simulation Meeting 11/15/01	I'm not sure if Andy Lewis explained to you what we were working on with Enron. Basically, our team is responsible for creating a performance simulation to replace Enron's Basic Risk Management course. Along with the simulation, a Knowledge System (series of html pages) will be delivered to each learner. This Knowledge System is a series of topics or "chapters" each consisting of content that will help the learner perform throughout the simulation. Think of this as a encyclopedia, where the learner can go to as a source of reference. Topics include, but are not limited to: Hedging Basics, Risk Identification, Swaps, Options, Commodity Fundamentals, and Accounting & Reporting. I've attached the topic outline for Swaps and the practice exercises and graphics section of the Knowledge System for you to review. (See attached file: Framework Swaps_Final.doc)(See attached file: Swaps Graphic ideas and practices_5.doc) Sheri and I are responsible for this Knowledge System and would like your help in the Swaps topic. Specifically, we would like you to help us with practice exercises the learner will complete within the Swaps topic and graphic ideas that will also support the content in this topic. In addition, we are hoping you can provide us with some of the questions that is outlined in the topic outline.(see above) I will still like to meet with you this afternoon at 3:00pm, so let me know what your schedule looks like. Let me know if you have any questions, I can be reached at X5-6687.	2
Reminder: Risk Management Simulation Questions	Thank you for briefly meeting with me on November 15th to discuss the questions we were looking for on the Swaps topic for Crack Spread, BTU and Spark Spread. Per our conversation, you stated that you wanted to go away to work on these practice questions for Crack Spread, BTU and Spark Spread. As you know, we were hoping to receive some of your questions this week. Do you have any idea when you will be able to send them to us or meet with us to help drive these questions out. Let me know if you have any questions!	2
